URLs Downloaded, SizeKB, # of outlinks found, Content-type
https://www.nytimes.com/2018/08/16/movies/the-wife-review.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,459,124,text/html
https://www.nytimes.com/2017/11/14/books/review-louise-erdrich-future-home-of-living-god.html?module=inline,600,131,text/html
https://www.nytimes.com/2018/06/23/opinion/sunday/cardinal-theodore-mccarrick-metoo-archbishop.html?module=inline,865,136,text/html
https://www.nytimes.com/2018/10/03/opinion/kavanaugh-ivy-league-meritocracy.html,822,132,text/html
https://www.nytimes.com/2017/02/22/theater/if-i-forget-review.html?module=inline,544,129,text/html
https://www.nytimes.com/2017/11/24/health/voting-eligibility-elderly.html?module=inline,867,141,text/html
https://www.nytimes.com/2018/07/19/climate/climate-lawsuit-new-york.html,887,122,text/html
https://www.nytimes.com/2018/01/13/climate/trump-uranium-bears-ears.html,1098,146,text/html
https://www.nytimes.com/2018/09/28/books/review/daniel-jose-older-dactyl-hill-squad.html,808,134,text/html
https://www.nytimes.com/interactive/2015/us/2014-term-supreme-court-decision-same-sex-marriage.html?module=inline,115,38,text/html
https://www.nytimes.com/2018/09/23/theater/review-intractable-woman-stefano-massini-politkovskaya.html?module=inline,517,132,text/html
https://www.nytimes.com/topic/subject/voting-rights-registration-and-requirements?module=inline,112,126,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F04%2Ftheater%2Fwhats-new-in-nyc-theater.html,0,4,application/json
https://www.nytimes.com/2018/09/05/books/childrens-books-authors-activists-politics.html,737,136,text/html
https://www.nytimes.com/2018/08/06/books/review/william-t-vollmann-carbon-ideologies-no-immediate-danger-no-good-alternative.html,654,130,text/html
https://www.nytimes.com/2015/05/03/fashion/oh-those-clever-librarians-and-their-bookface.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,86,113,text/html
https://www.nytimes.com/2017/02/07/us/army-approves-construction-of-dakota-access-pipeline.html?_r=0,399,120,text/html
https://www.nytimes.com/2018/06/29/fashion/weddings/worthy-of-a-romance-novel-with-a-touch-of-mystery.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,800,132,text/html
https://www.nytimes.com/2007/06/19/us/19vote.html?module=inline,87,98,text/html
https://www.nytimes.com/2018/09/21/opinion/sunday/resistance-kavanaugh-trump-protest.html,623,123,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F08%2Fbooks%2Ffeminist-dystopian-fiction-margaret-atwood-women-metoo.html,1,4,application/json
https://www.nytimes.com/2018/08/04/us/politics/gay-candidates-midterms.html,722,145,text/html
https://www.nytimes.com/2018/08/20/nyregion/gun-control-elections-gabby-giffords.html,595,129,text/html
https://www.nytimes.com/spotlight/learning-article-of-the-day,344,114,text/html
https://www.nytimes.com/2018/07/05/climate/clean-power-plan-replacement.html,751,132,text/html
https://www.nytimes.com/2018/04/19/learning/lesson-plans/project-audio-teaching-students-how-to-produce-their-own-podcasts.html,1025,171,text/html
https://www.nytimes.com/2018/09/14/climate/nasa-ice-satellite-launch.html,788,130,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2016%2F12%2F09%2Fus%2Fprinceville-north-carolina-hurricane-matthew-floods-black-history.html,1,4,application/json
https://www.nytimes.com/2017/10/19/theater/torch-song-review-harvey-fierstein-michael-urie.html?module=inline,595,132,text/html
https://www.nytimes.com/2018/09/12/us/voting-rights-minorities.html?module=inline,409,120,text/html
https://www.nytimes.com/2017/02/16/learning/lesson-plans/teaching-and-learning-about-governmental-checks-and-balances-and-the-trump-administration.html,1025,171,text/html
https://www.nytimes.com/2018/08/10/books/review/diane-guerrero-my-family-divided.html,904,134,text/html
https://www.nytimes.com/2018/09/11/theater/king-kong-broadway-musical.html?module=inline,1033,157,text/html
https://www.nytimes.com/2018/09/10/us/hurricane-florence.html,469,128,text/html
https://www.nytimes.com/2018/04/24/climate/epa-science-transparency-pruitt.html,526,120,text/html
https://www.nytimes.com/2010/10/17/nyregion/17voting.html?module=inline,84,100,text/html
https://www.nytimes.com/issue/todayspaper/2018/05/13/todays-new-york-times?module=inline,238,283,text/html
https://www.nytimes.com/by/katherine-schulten,113,125,text/html
https://www.nytimes.com/2017/12/19/us/politics/tax-bill-new-york-new-jersey.html,607,122,text/html
https://www.nytimes.com/2018/09/27/books/novels-that-tackle-sexual-assault.html?module=inline,826,146,text/html
https://www.nytimes.com/2018/09/27/books/review/rebecca-traister-good-and-mad-soraya-chemaly-rage-becomes-her.html?module=inline,629,127,text/html
https://www.nytimes.com/2017/09/13/us/widow-deported-indian-kansas.html,538,131,text/html
https://www.nytimes.com/2016/03/24/arts/music/review-de-materie-of-matter-spirit-and-sheep.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,665,123,text/html
https://www.nytimes.com/column/learning-article-of-the-day,334,109,text/html
https://www.nytimes.com/2017/07/19/business/white-house-boasts-of-its-savings-in-regulatory-rollback.html,672,128,text/html
https://www.nytimes.com/2018/09/17/arts/television/better-call-saul-recap-season-4-episode-7.html,832,123,text/html
https://www.nytimes.com/2016/10/11/us/hurricane-matthew-southeast-flooding.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,503,122,text/html
https://www.nytimes.com/2016/04/17/opinion/sunday/why-americans-cant-vote.html?module=inline,614,127,text/html
https://www.nytimes.com/section/politics?module=inline,128,140,text/html
https://www.nytimes.com/2018/05/20/us/politics/young-voters-registration-parkland.html?module=inline,672,131,text/html
https://www.nytimes.com/2018/09/12/theater/collective-rage-review-jen-silverman.html?module=inline,625,136,text/html
https://www.nytimes.com/2018/10/04/learning/lesson-plans/wasted-ballots-a-lesson-exploring-why-more-young-people-dont-vote-and-what-students-can-do-about-it.html?module=inline,865,165,text/html
https://www.nytimes.com/2018/09/14/books/review/il-sung-na-dreamer-morales-raul-colon-imagine-herrera-castillo.html,804,131,text/html
https://www.nytimes.com/2018/09/10/arts/better-call-saul-season-4-episode-6-recap.html,803,124,text/html
https://www.nytimes.com/2018/01/31/climate/trump-water-wotus.html,850,124,text/html
https://www.nytimes.com/2018/10/01/well/family/confidence-gap-teen-girls-tips-parents.html?module=inline,625,123,text/html
https://www.nytimes.com/2018/09/30/us/the-old-rules-not-working-women.html,655,131,text/html
https://www.nytimes.com/2018/09/21/arts/music/review-jaap-van-zweden-new-york-philharmonic.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,593,130,text/html
https://www.nytimes.com/by/alexandra-alter,115,124,text/html
https://www.nytimes.com/2018/09/28/opinion/sunday/women-brett-kavanaugh-protests.html,796,123,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F04%2Flearning%2Flearning-with-the-confidence-gap-for-girls-5-tips-for-parents-of-tween-and-teen-girls.html,1,4,application/json
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F01%2Farts%2Ftelevision%2Fbetter-call-saul-recap-season-4-episode-9.html,1,4,application/json
https://www.nytimes.com/2018/03/09/books/review/new-picture-books-salmieri-reynolds-diaz.html,850,131,text/html
https://www.nytimes.com/2017/03/29/us/politics/epa-insecticide-chlorpyrifos.html,747,126,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F07%2Ffashion%2Fweddings%2Fgenna-brounstein-todd-hershman.html,1,4,application/json
https://www.nytimes.com/interactive/2017/admin/100000004814634.embedded.html,26,6,text/html
https://www.nytimes.com/2018/09/10/us/politics/midterm-primaries-advertising.html?module=inline,657,138,text/html
https://www.nytimes.com/by/alexis-soloski,106,123,text/html
https://www.nytimes.com/2017/02/08/learning/great-ideas-from-our-readers.html,394,119,text/html
https://www.nytimes.com/2017/08/15/climate/flooding-infrastructure-climate-change-trump-obama.html,830,134,text/html
https://www.nytimes.com/2015/06/30/us/supreme-court-blocks-obamas-limits-on-power-plants.html?module=inline,509,130,text/html
https://www.nytimes.com/by/niraj-chokshi,112,125,text/html
https://www.nytimes.com/2017/07/27/climate/airplane-pollution-global-warming.html,776,138,text/html
https://www.nytimes.com/2018/10/05/opinion/weinstein-kavanaugh-one-year.html,756,134,text/html
https://www.nytimes.com/2018/09/20/arts/television/maniac-netflix-review.html,705,130,text/html
https://www.nytimes.com/2018/10/04/arts/music/leila-josefowicz-avery-fisher-prize.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,567,131,text/html
https://www.nytimes.com/2018/09/21/arts/music/review-jaap-van-zweden-new-york-philharmonic.html?module=inline,593,130,text/html
https://www.nytimes.com/2018/09/29/opinion/sunday/sex-education-ethics-assault-boys.html,736,127,text/html
https://www.nytimes.com/2018/09/24/us/stop-kavanaugh-walkout-sexual-assault.html?module=inline,970,136,text/html
https://www.nytimes.com/by/david-segal,111,123,text/html
https://www.nytimes.com/2018/10/04/movies/film-series-in-nyc-this-week.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,618,142,text/html
https://www.nytimes.com/2017/02/02/business/energy-environment/senate-coal-regulations.html,470,129,text/html
https://www.nytimes.com/topic/subject/political-advertising?module=inline,110,123,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F06%2Ffashion%2Fweddings%2Ftheir-long-distance-relationship-kept-getting-shorter.html,1,4,application/json
https://www.nytimes.com/2018/10/05/us/politics/trump-kavanaugh-protesters-paid.html,721,129,text/html
https://www.nytimes.com/interactive/2018/03/14/climate/easter-island-erosion.html?module=inline,181,47,text/html
https://www.nytimes.com/2016/11/19/world/asia/china-trump-climate-change.html,1017,144,text/html
https://www.nytimes.com/2018/10/04/arts/music/leila-josefowicz-avery-fisher-prize.html?module=inline,569,131,text/html
https://www.nytimes.com/2017/10/31/arts/music/michael-tilson-thomas-san-francisco-symphony.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,575,128,text/html
https://www.nytimes.com/2018/09/29/opinion/sunday/sexual-assault-women-kavanaugh.html,951,131,text/html
https://www.nytimes.com/2017/03/15/science/great-barrier-reef-coral-climate-change-dieoff.html,876,134,text/html
https://www.nytimes.com/interactive/2018/09/25/climate/scotland-orkney-islands-sea-level.html?action=click&module=inline&pgtype=Article&region=Footer,210,45,text/html
https://www.nytimes.com/2018/10/02/us/politics/kavanaugh-news-fbi-investigation.html?action=click&module=inline&pgtype=Article,880,172,text/html
https://www.nytimes.com/2018/09/04/opinion/middle-east-riches.html,801,129,text/html
https://www.nytimes.com/by/livia-albeck-ripka,113,125,text/html
https://www.nytimes.com/2016/10/14/us/poor-displaced-and-anxious-in-north-carolina-as-floods-climb-after-hurricane.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,504,126,text/html
https://www.nytimes.com/2018/08/08/opinion/keep-up-the-blanket-coverage-of-trump-it-hurts-him.html,708,126,text/html
https://www.nytimes.com/issue/todayspaper/2018/04/01/todays-new-york-times?module=inline,225,260,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F09%2F30%2Finsider%2Fdrones-orkney-islands.html,1,4,application/json
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F03%2Fopinion%2Famazon-minimum-wage-bernie-sanders.html,1,4,application/json
https://www.nytimes.com/issue/todayspaper/2018/09/09/todays-new-york-times?module=inline,250,296,text/html
https://www.nytimes.com/2017/06/01/climate/paris-climate-change-guide.html,106,112,text/html
https://www.nytimes.com/by/anthony-tommasini,117,125,text/html
https://www.nytimes.com/2016/10/11/opinion/a-great-fight-of-our-times.html?module=inline,807,146,text/html
https://www.nytimes.com/interactive/2018/09/25/climate/scotland-orkney-islands-sea-level.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,210,45,text/html
https://www.nytimes.com/2018/09/28/us/politics/jeff-flake-protesters-kavanaugh.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,877,130,text/html
https://www.nytimes.com/2018/08/14/opinion/2020-election-climate-change-trump.html,802,131,text/html
https://www.nytimes.com/2016/10/10/us/north-carolina-saturated-and-surprised-reels-from-hurricane-matthew.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,522,123,text/html
https://www.nytimes.com/2016/12/09/us/princeville-north-carolina-hurricane-matthew-floods-black-history.html,656,130,text/html
https://www.nytimes.com/2018/08/28/opinion/trump-midterms-shoot-fifth-avenue.html,841,131,text/html
https://www.nytimes.com/2018/10/02/us/politics/kavanaugh-news-fbi-investigation.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,880,172,text/html
https://www.nytimes.com/2017/08/06/us/politics/under-trump-coal-mining-gets-new-life-on-us-lands.html,1026,175,text/html
https://www.nytimes.com/2018/09/29/opinion/sunday/fury-is-a-political-weapon-and-women-need-to-wield-it.html,805,126,text/html
https://www.nytimes.com/interactive/2018/07/18/climate/lebanon-climate-change-environment-cedars.html?module=inline,252,36,text/html
https://www.nytimes.com/interactive/2017/09/15/climate/does-climate-change-cause-hurricanes-drought.html,67,41,text/html
https://www.nytimes.com/2017/06/06/climate/renewable-energy-push-is-strongest-in-the-reddest-states.html,705,129,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F07%2Farts%2Fmusic%2Fstravinsky-carnegie-hall-opening.html,1,4,application/json
https://www.nytimes.com/2018/10/04/nyregion/women-gender-politics-ny-senate.html,700,126,text/html
https://www.nytimes.com/interactive/2018/science/astronomy-space-calendar.html?module=inline,66,44,text/html
https://www.nytimes.com/2018/08/07/opinion/can-i-ruin-your-dinner-party.html,802,130,text/html
https://www.nytimes.com/interactive/2018/02/22/climate/black-lung-resurgence.html,86,35,text/html
https://www.nytimes.com/2017/12/04/us/trump-bears-ears.html,699,127,text/html
https://www.nytimes.com/2018/09/11/opinion/anonymous-op-ed-republican-party-trump.html,841,137,text/html
https://www.nytimes.com/2016/12/06/science/global-warming-extreme-storms.html?module=inline,782,128,text/html
https://www.nytimes.com/2016/11/22/science/nasa-webb-space-telescope-hubble.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,998,155,text/html
https://www.nytimes.com/2018/09/30/opinion/assault-survivors-kavanaugh-trauma.html,894,134,text/html
https://www.nytimes.com/2018/09/19/realestate/1-3-million-homes-in-kentucky-texas-and-delaware.html,675,130,text/html
https://www.nytimes.com/interactive/2018/science/astronomy-space-calendar.html,66,44,text/html
https://www.nytimes.com/2017/04/19/magazine/how-a-warming-planet-drives-human-migration.html,94,101,text/html
https://www.nytimes.com/svc/oembed/json/?url=https%3A%2F%2Fwww.nytimes.com%2F2018%2F10%2F07%2Fopinion%2Fsusan-collins-brett-kavanaugh-confirmation.html,1,4,application/json
https://www.nytimes.com/2017/08/03/climate/epa-reverses-course-on-ozone-rule.html,807,130,text/html
https://www.nytimes.com/by/damon-winter,116,122,text/html
